Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM000073,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+48h,48,SIM003,11.9401,79.4861,HUB002,37.69,500000,193428,38.69,52,1879,53069,80.47,71.87,61.78,53.5,347.68,117.28,27.91,1.27,5.76,3.7,0.0,0.0,0.0,0.0,6626,61.78,88.07,1150.96,786750,918003,6661,64590,59.48,Moderate,829,622,80,1531
ASM000074,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+48h,48,SIM004,11.9401,79.4861,HUB002,37.69,500000,186370,37.27,66,4544,26144,78.73,55.92,69.12,58.04,324.82,120.09,24.59,0.85,5.82,4.1,0.0,0.0,0.0,0.0,6206,69.12,89.15,1060.91,1039629,1026568,26339,37280,58.66,Moderate,776,596,187,1559
ASM000075,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+48h,48,SIM005,11.9401,79.4861,HUB002,37.69,500000,179017,35.8,45,3814,45314,79.51,68.16,62.76,56.3,323.42,139.93,28.45,1.59,4.31,2.98,0.0,0.0,0.0,0.0,6038,62.76,93.97,1077.12,433278,1181037,6275,71614,60.86,High,755,579,158,1492
ASM000076,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+72h,72,SIM001,11.9401,79.4861,HUB002,37.69,500000,150925,30.19,32,3365,34388,62.87,57.0,62.92,50.44,301.47,126.23,30.84,1.22,6.93,1.81,0.0,0.0,0.0,0.0,3709,62.92,86.74,893.95,697757,1491954,14287,68282,51.78,Moderate,464,475,139,1078
ASM000077,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+72h,72,SIM002,11.9401,79.4861,HUB002,37.69,500000,158234,31.65,30,3686,37461,69.77,63.69,57.49,56.8,290.01,80.38,26.97,1.56,5.72,1.86,0.0,0.0,0.0,0.0,4490,57.49,94.67,949.79,642558,671950,13210,33358,56.8,Moderate,562,502,153,1217
ASM000078,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+72h,72,SIM003,11.9401,79.4861,HUB002,37.69,500000,162346,32.47,17,1723,35679,69.08,58.01,60.19,46.52,344.85,127.74,24.48,1.72,5.68,2.37,0.0,0.0,0.0,0.0,4544,60.19,86.57,941.4,609225,1296808,5266,62339,51.22,Moderate,568,501,73,1142
ASM000079,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+72h,72,SIM004,11.9401,79.4861,HUB002,37.69,500000,171305,34.26,66,2118,27542,66.41,50.74,74.44,49.35,273.7,135.32,24.31,1.55,4.77,1.8,0.0,0.0,0.0,0.0,4544,74.44,87.84,964.85,690489,1034657,7289,39061,49.75,Moderate,568,528,89,1185
ASM000080,EVT001,LOC031,Villupuram,Villupuram Response Zone,T+72h,72,SIM005,11.9401,79.4861,HUB002,37.69,500000,188594,37.72,26,4262,19982,72.75,50.59,63.53,59.32,334.15,146.34,26.06,1.39,4.53,2.62,0.0,0.0,0.0,0.0,5660,63.53,87.12,1051.34,509495,1342054,8369,37361,56.76,Moderate,708,602,176,1486
ASM000081,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+0h,0,SIM001,10.3797,78.8208,HUB005,47.41,350000,94713,27.06,15,1701,10642,50.22,37.2,74.01,40.05,310.48,90.8,25.0,1.2,3.21,2.7,0.0,0.0,0.0,0.0,1669,74.01,102.55,587.04,312894,424268,2870,10660,40.46,Low,209,280,72,561
ASM000082,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+0h,0,SIM002,10.3797,78.8208,HUB005,47.41,350000,99371,28.39,26,1455,10049,46.57,36.85,75.98,37.65,346.24,105.92,31.54,1.3,4.43,3.16,0.0,0.0,0.0,0.0,1552,75.98,104.02,609.71,364917,369461,2847,8693,38.48,Low,194,298,62,554
ASM000083,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+0h,0,SIM003,10.3797,78.8208,HUB005,47.41,350000,90583,25.88,19,1593,19110,42.42,53.4,59.57,39.15,155.43,95.78,30.69,1.26,2.74,3.05,0.0,0.0,0.0,0.0,1207,59.57,116.48,599.27,411681,530527,4316,22197,41.72,Low,151,270,67,488
ASM000084,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+0h,0,SIM004,10.3797,78.8208,HUB005,47.41,350000,92219,26.35,19,1096,20307,45.23,52.62,67.44,34.16,332.33,144.78,24.69,1.18,3.28,1.74,0.0,0.0,0.0,0.0,1372,67.44,112.0,597.58,283260,525886,1616,23617,39.75,Low,172,267,47,486
ASM000085,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+0h,0,SIM005,10.3797,78.8208,HUB005,47.41,350000,91116,26.03,27,1249,8109,47.53,28.53,73.59,33.81,305.38,126.09,28.63,1.1,3.44,2.22,0.0,0.0,0.0,0.0,1471,73.59,102.74,564.94,265694,517757,1702,10149,35.98,Low,184,269,53,506
ASM000086,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+3h,3,SIM001,10.3797,78.8208,HUB005,47.41,350000,76918,21.98,19,1323,16521,45.7,53.55,61.83,42.32,275.68,84.96,27.75,1.95,2.9,2.36,0.0,0.0,0.0,0.0,1164,61.83,112.23,533.06,237337,372335,2033,13579,42.09,Low,146,230,57,433
ASM000087,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+3h,3,SIM002,10.3797,78.8208,HUB005,47.41,350000,53765,15.36,16,818,8290,37.09,42.17,70.77,29.49,205.44,98.46,27.12,0.55,4.38,3.08,0.0,0.0,0.0,0.0,645,70.77,104.85,401.96,215254,216337,1757,4020,32.71,Low,81,154,36,271
ASM000088,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+3h,3,SIM003,10.3797,78.8208,HUB005,47.41,350000,85644,24.47,14,1193,11027,43.65,36.46,70.27,34.03,192.5,95.39,27.38,1.12,4.59,1.86,0.0,0.0,0.0,0.0,1200,70.27,103.18,544.03,310325,265851,2252,6820,36.15,Low,150,250,51,451
ASM000089,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+3h,3,SIM004,10.3797,78.8208,HUB005,47.41,350000,76603,21.89,23,1546,16091,43.11,48.06,62.43,34.73,220.82,82.0,26.76,1.29,2.98,1.89,0.0,0.0,0.0,0.0,1050,62.43,115.91,528.44,233439,448365,2258,16109,39.67,Low,132,223,65,420
ASM000090,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+3h,3,SIM005,10.3797,78.8208,HUB005,47.41,350000,81396,23.26,22,1918,11378,39.47,36.04,67.18,33.53,176.37,96.73,29.42,1.16,3.09,1.39,0.0,0.0,0.0,0.0,977,67.18,110.6,532.93,302627,414165,3753,10858,36.45,Low,123,238,80,441
ASM000091,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+6h,6,SIM001,10.3797,78.8208,HUB005,47.41,350000,109361,31.25,38,2442,10526,56.55,34.29,72.55,46.94,309.08,133.02,29.52,1.53,3.57,3.25,0.0,0.0,0.0,0.0,2308,72.55,106.08,668.78,391266,390738,4778,9972,44.88,Low,289,337,102,728
ASM000092,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+6h,6,SIM002,10.3797,78.8208,HUB005,47.41,350000,117178,33.48,27,960,18103,54.44,45.17,68.98,41.92,250.67,114.8,25.45,1.16,3.99,1.98,0.0,0.0,0.0,0.0,2337,68.98,108.53,709.83,496366,483686,2371,20336,43.18,Low,293,351,42,686
ASM000093,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+6h,6,SIM003,10.3797,78.8208,HUB005,47.41,350000,103252,29.5,25,1264,15484,59.35,43.22,65.38,40.02,256.89,144.56,25.26,1.38,5.15,2.27,0.0,0.0,0.0,0.0,2338,65.38,110.76,649.84,317106,431057,1912,15802,44.08,Low,293,311,54,658
ASM000094,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+6h,6,SIM004,10.3797,78.8208,HUB005,47.41,350000,105827,30.24,32,1272,24197,50.85,63.22,59.11,37.25,364.71,92.32,25.5,0.76,4.09,2.78,0.0,0.0,0.0,0.0,1902,59.11,116.6,674.9,342702,366061,2058,19207,45.42,Moderate,238,312,54,604
ASM000095,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+6h,6,SIM005,10.3797,78.8208,HUB005,47.41,350000,85141,24.33,27,721,19220,57.59,53.4,61.27,36.14,309.82,119.2,29.68,1.5,4.22,2.28,0.0,0.0,0.0,0.0,1845,61.27,113.34,582.17,276959,336896,1170,14749,42.98,Low,231,258,32,521
ASM000096,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+12h,12,SIM001,10.3797,78.8208,HUB005,47.41,350000,110506,31.57,16,2312,15486,62.59,38.17,65.74,49.4,244.74,150.54,24.35,1.33,4.19,2.54,0.0,0.0,0.0,0.0,2699,65.74,111.23,690.08,293846,383752,2928,14434,48.1,Moderate,338,339,97,774
ASM000097,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+12h,12,SIM002,10.3797,78.8208,HUB005,47.41,350000,107470,30.71,22,2684,12824,59.25,49.08,60.54,49.05,311.3,115.39,24.64,1.29,6.39,3.18,0.0,0.0,0.0,0.0,2428,60.54,114.81,671.9,402886,463885,5682,13805,49.38,Moderate,304,328,112,744
ASM000098,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+12h,12,SIM003,10.3797,78.8208,HUB005,47.41,350000,100366,28.68,12,1421,12907,61.13,52.14,60.75,51.48,247.92,124.31,31.3,1.92,6.02,1.66,0.0,0.0,0.0,0.0,2371,60.75,115.67,652.26,375414,403378,3028,12017,48.69,Moderate,297,316,62,675
ASM000099,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+12h,12,SIM004,10.3797,78.8208,HUB005,47.41,350000,112311,32.09,11,2744,25071,65.54,57.57,56.5,42.98,252.32,134.5,31.82,1.46,3.42,2.04,0.0,0.0,0.0,0.0,2925,56.5,114.68,728.48,403593,367990,5320,21152,52.2,Moderate,366,351,114,831
ASM000100,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+12h,12,SIM005,10.3797,78.8208,HUB005,47.41,350000,109140,31.18,28,2382,16800,66.48,50.22,69.7,54.49,274.44,124.06,29.17,1.77,4.96,2.94,0.0,0.0,0.0,0.0,2899,69.7,100.89,689.19,374721,869248,4517,34381,52.07,Moderate,363,346,100,809
ASM000101,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+24h,24,SIM001,10.3797,78.8208,HUB005,47.41,350000,119211,34.06,41,1784,19527,70.73,45.32,66.97,52.45,321.86,113.33,28.88,1.15,5.54,1.88,0.0,0.0,0.0,0.0,3445,66.97,112.1,754.12,359305,924492,2871,36388,51.57,Moderate,431,379,76,886
ASM000102,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+24h,24,SIM002,10.3797,78.8208,HUB005,47.41,350000,126546,36.16,28,2411,27290,85.17,67.62,52.48,60.22,366.67,145.78,28.05,1.46,5.22,1.94,0.0,0.0,0.0,0.0,4663,52.48,119.98,831.77,481999,635150,5677,33646,63.35,High,583,415,102,1100
ASM000103,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+24h,24,SIM003,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,33,1767,27033,86.3,64.29,55.53,56.56,393.62,145.37,26.53,1.55,7.68,2.77,0.0,0.0,0.0,0.0,5380,55.53,113.2,900.88,557055,927620,4216,49325,61.85,High,673,467,76,1216
ASM000104,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+24h,24,SIM004,10.3797,78.8208,HUB005,47.41,350000,117194,33.48,26,2611,12700,77.98,50.33,67.41,58.09,386.01,129.84,26.67,1.02,3.78,3.05,0.0,0.0,0.0,0.0,3855,67.41,108.12,735.92,406470,750120,5301,19221,56.67,Moderate,482,377,110,969
ASM000105,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+24h,24,SIM005,10.3797,78.8208,HUB005,47.41,350000,138862,39.67,32,1950,17777,76.09,55.78,64.34,51.28,268.04,142.19,30.43,2.01,4.88,3.98,0.0,0.0,0.0,0.0,4423,64.34,104.59,840.56,544982,1098030,4640,38504,55.96,Moderate,553,446,83,1082
ASM000106,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+36h,36,SIM001,10.3797,78.8208,HUB005,47.41,350000,108439,30.98,19,2818,18821,72.29,49.36,60.76,54.42,293.02,105.44,28.82,0.49,5.12,3.09,0.0,0.0,0.0,0.0,3227,60.76,111.94,706.23,472105,507927,7934,19083,54.1,Moderate,404,347,118,869
ASM000107,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+36h,36,SIM002,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,41,4008,32912,80.46,59.95,65.25,67.89,340.6,160.76,25.47,1.25,5.6,3.08,0.0,0.0,0.0,0.0,4919,65.25,110.2,910.32,857850,1122864,19090,72684,62.82,High,615,471,166,1252
ASM000108,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+36h,36,SIM003,10.3797,78.8208,HUB005,47.41,350000,142636,40.75,46,1951,35775,78.86,74.23,58.35,55.71,314.88,103.41,30.66,1.63,5.83,3.14,0.0,0.0,0.0,0.0,4760,58.35,114.02,911.03,602739,774275,5278,51879,61.53,High,595,464,83,1142
ASM000109,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+36h,36,SIM004,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,58,3341,32451,82.88,65.14,57.82,60.29,294.09,129.83,27.68,2.04,6.29,2.65,0.0,0.0,0.0,0.0,5110,57.82,113.28,912.48,622992,622194,9567,39286,63.58,High,639,469,139,1247
ASM000110,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+36h,36,SIM005,10.3797,78.8208,HUB005,47.41,350000,130779,37.37,47,1284,32578,78.49,67.11,58.14,55.79,251.03,126.06,25.92,1.6,6.8,3.47,0.0,0.0,0.0,0.0,4338,58.14,116.68,844.79,525313,954270,3220,59479,58.53,Moderate,543,419,57,1019
ASM000111,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+48h,48,SIM001,10.3797,78.8208,HUB005,47.41,350000,124514,35.58,30,2401,25096,67.68,54.26,57.91,46.41,366.31,123.18,24.57,1.54,5.7,2.81,0.0,0.0,0.0,0.0,3390,57.91,113.73,777.32,336783,1004400,4489,48943,53.11,Moderate,424,383,100,907
ASM000112,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+48h,48,SIM002,10.3797,78.8208,HUB005,47.41,350000,116827,33.38,35,3114,22131,65.57,52.69,59.42,55.6,325.47,120.55,31.4,1.56,7.0,2.39,0.0,0.0,0.0,0.0,3045,59.42,116.21,752.75,458926,1296645,10569,55713,53.7,Moderate,381,374,130,885
ASM000113,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+48h,48,SIM003,10.3797,78.8208,HUB005,47.41,350000,114592,32.74,14,3144,29094,72.17,71.37,56.93,56.12,291.91,124.74,31.57,0.69,4.64,2.56,0.0,0.0,0.0,0.0,3403,56.93,118.95,766.47,465603,523844,11247,28331,59.03,Moderate,426,371,131,928
ASM000114,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+48h,48,SIM004,10.3797,78.8208,HUB005,47.41,350000,113357,32.39,36,1805,18692,67.59,55.79,61.13,53.67,255.59,104.06,25.98,1.15,3.87,1.42,0.0,0.0,0.0,0.0,3080,61.13,107.04,714.83,736376,792606,12929,28617,52.99,Moderate,385,356,77,818
ASM000115,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+48h,48,SIM005,10.3797,78.8208,HUB005,47.41,350000,123283,35.22,45,2158,32650,72.32,69.97,55.71,52.09,342.43,114.87,26.54,0.78,4.69,2.38,0.0,0.0,0.0,0.0,3671,55.71,113.46,798.55,476415,683628,7048,41688,58.04,Moderate,459,389,91,939
ASM000116,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+72h,72,SIM001,10.3797,78.8208,HUB005,47.41,350000,132540,37.87,36,3607,27038,78.19,57.92,64.88,59.71,305.81,138.42,26.48,1.53,5.16,2.9,0.0,0.0,0.0,0.0,4374,64.88,106.83,835.57,573547,953099,14378,50738,59.61,Moderate,547,428,150,1125
ASM000117,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+72h,72,SIM002,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,51,3772,20808,79.89,57.31,59.62,65.37,178.26,121.34,29.11,1.73,6.49,2.41,0.0,0.0,0.0,0.0,4873,59.62,113.47,892.21,583399,586654,13974,24182,62.12,High,610,474,157,1241
ASM000118,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+72h,72,SIM003,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,48,1985,23783,79.7,50.06,61.84,57.88,444.79,114.58,27.13,1.31,5.95,2.66,0.0,0.0,0.0,0.0,4859,61.84,114.17,889.04,464805,603346,5082,29099,57.67,Moderate,608,464,85,1157
ASM000119,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+72h,72,SIM004,10.3797,78.8208,HUB005,47.41,350000,130248,37.21,45,2122,14835,79.83,45.76,67.92,57.99,270.35,89.62,31.79,1.59,6.95,2.33,0.0,0.0,0.0,0.0,4416,67.92,104.87,806.74,669564,609217,10879,18600,56.18,Moderate,552,428,90,1070
ASM000120,EVT001,LOC016,Pudukkottai,Pudukkottai Response Zone,T+72h,72,SIM005,10.3797,78.8208,HUB005,47.41,350000,143602,41.03,49,2923,32555,80.08,68.56,55.85,60.32,340.32,167.33,31.39,1.24,3.94,2.46,0.0,0.0,0.0,0.0,4889,55.85,116.16,917.89,683113,895832,13459,55757,63.45,High,612,473,122,1207
ASM000121,EVT002,LOC002,Chennai,Chennai Response Zone,T+0h,0,SIM001,13.0827,80.2707,HUB001,0.0,800000,321022,40.13,26,3367,64321,44.49,52.03,67.27,38.5,245.72,123.07,28.07,1.5,5.73,1.8,0.0,0.0,0.0,0.0,4644,67.27,10.0,1556.98,1278716,1321601,7468,82246,43.11,Low,581,949,138,1668
ASM000122,EVT002,LOC002,Chennai,Chennai Response Zone,T+0h,0,SIM002,13.0827,80.2707,HUB001,0.0,800000,286611,35.83,37,6878,50850,47.36,48.72,71.63,46.89,225.28,117.36,28.47,2.0,3.65,1.13,0.0,0.0,0.0,0.0,4600,71.63,10.0,1407.37,818695,1615225,9593,80958,46.06,Moderate,575,867,280,1722
ASM000123,EVT002,LOC002,Chennai,Chennai Response Zone,T+0h,0,SIM003,13.0827,80.2707,HUB001,0.0,800000,334592,41.82,99,5764,38672,51.99,40.43,76.48,44.62,218.5,104.04,31.39,1.7,5.25,3.31,0.0,0.0,0.0,0.0,6222,76.48,10.0,1609.66,1536132,2009883,16236,79758,45.69,Moderate,778,1025,235,2038
ASM000124,EVT002,LOC002,Chennai,Chennai Response Zone,T+0h,0,SIM004,13.0827,80.2707,HUB001,0.0,800000,325839,40.73,103,3787,54395,43.9,40.36,78.92,37.4,236.25,111.56,30.32,1.7,4.88,2.06,0.0,0.0,0.0,0.0,4610,78.92,10.0,1561.76,835781,1758564,4320,96120,40.44,Low,577,968,155,1700
ASM000125,EVT002,LOC002,Chennai,Chennai Response Zone,T+0h,0,SIM005,13.0827,80.2707,HUB001,0.0,800000,288835,36.1,76,2806,46473,47.33,44.09,82.15,38.9,326.59,105.26,28.14,1.97,5.81,2.47,0.0,0.0,0.0,0.0,4630,82.15,11.1,1394.35,1112774,2037078,5931,94775,40.53,Low,579,858,116,1553
ASM000126,EVT002,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM001,13.0827,80.2707,HUB001,0.0,800000,376965,47.12,128,3183,46505,54.82,45.02,75.09,41.8,369.29,90.06,31.73,1.7,7.41,2.71,0.0,0.0,0.0,0.0,7596,75.09,10.99,1815.97,2040833,1974332,11351,93432,46.24,Moderate,950,1155,131,2236
ASM000127,EVT002,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM002,13.0827,80.2707,HUB001,0.0,800000,319696,39.96,30,7255,28677,45.52,37.96,75.63,42.42,229.03,78.34,30.05,1.68,3.65,2.39,0.0,0.0,0.0,0.0,4807,75.63,10.0,1497.44,894157,1086592,9624,31708,43.51,Low,601,961,294,1856
ASM000128,EVT002,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM003,13.0827,80.2707,HUB001,0.0,800000,325464,40.68,89,6891,60171,54.47,50.43,70.96,42.11,272.58,129.78,29.82,1.17,5.21,1.93,0.0,0.0,0.0,0.0,6496,70.96,10.0,1609.37,1014306,2199849,10747,132152,48.7,Moderate,812,991,280,2083
ASM000129,EVT002,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM004,13.0827,80.2707,HUB001,0.0,800000,300242,37.53,80,5046,51661,55.39,48.77,67.0,44.19,307.02,135.52,30.33,1.97,4.74,2.02,0.0,0.0,0.0,0.0,6144,67.0,10.0,1490.23,1071544,1233742,9727,64138,47.58,Moderate,768,921,206,1895
ASM000130,EVT002,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM005,13.0827,80.2707,HUB001,0.0,800000,317784,39.72,64,5564,51252,46.57,31.74,79.59,40.65,135.5,101.56,28.69,1.62,4.34,1.41,0.0,0.0,0.0,0.0,4961,79.59,10.0,1529.2,982463,1798655,8516,96141,41.15,Low,621,948,226,1795
ASM000131,EVT002,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM001,13.0827,80.2707,HUB001,0.0,800000,321451,40.18,99,7956,54566,51.89,49.14,70.27,48.34,312.94,83.02,24.28,1.74,4.95,2.65,0.0,0.0,0.0,0.0,5959,70.27,10.0,1565.75,817299,2280212,9376,123926,48.8,Moderate,745,967,323,2035
ASM000132,EVT002,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM002,13.0827,80.2707,HUB001,0.0,800000,338552,42.32,77,5269,43566,53.29,44.87,76.08,40.87,250.87,85.28,27.07,1.75,5.44,2.11,0.0,0.0,0.0,0.0,6537,76.08,10.0,1616.95,1194294,1790442,9844,79103,45.89,Moderate,818,1016,215,2049
ASM000133,EVT002,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM003,13.0827,80.2707,HUB001,0.0,800000,284263,35.53,32,6466,59627,48.22,51.49,70.52,41.36,316.19,136.71,24.43,1.41,3.59,2.53,0.0,0.0,0.0,0.0,4696,70.52,10.0,1394.85,789310,943343,8450,55058,45.8,Moderate,587,839,263,1689
ASM000134,EVT002,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM004,13.0827,80.2707,HUB001,0.0,800000,333010,41.63,115,4054,34528,52.18,44.64,79.07,41.81,221.43,73.88,29.8,1.01,4.81,1.82,0.0,0.0,0.0,0.0,6227,79.07,10.0,1583.6,1270208,1247887,8549,43603,44.68,Low,779,1009,166,1954
ASM000135,EVT002,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM005,13.0827,80.2707,HUB001,0.0,800000,323590,40.45,94,6947,73669,49.94,58.72,72.39,47.29,187.39,127.53,31.74,1.96,6.27,1.98,0.0,0.0,0.0,0.0,5653,72.39,10.47,1632.68,928723,2224821,9776,157380,49.71,Moderate,707,995,282,1984
ASM000136,EVT002,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM001,13.0827,80.2707,HUB001,0.0,800000,425107,53.14,78,6931,80332,72.44,59.31,70.2,57.09,306.09,138.95,24.65,1.7,4.52,2.79,0.0,0.0,0.0,0.0,12686,70.2,11.1,2166.46,2116654,2016740,23185,164382,59.91,Moderate,1586,1344,282,3212
ASM000137,EVT002,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM002,13.0827,80.2707,HUB001,0.0,800000,442455,55.31,54,6139,98315,70.14,71.1,65.01,55.51,376.28,134.51,24.75,1.53,5.65,3.09,0.0,0.0,0.0,0.0,12644,65.01,10.0,2267.64,1373706,2318830,10050,221559,61.38,High,1581,1391,251,3223
ASM000138,EVT002,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM003,13.0827,80.2707,HUB001,0.0,800000,487637,60.95,160,8129,116097,79.65,78.75,58.39,67.44,329.48,131.05,28.05,2.15,4.02,3.61,0.0,0.0,0.0,0.0,16485,58.39,10.0,2600.97,1699408,3100778,16559,349771,70.2,High,2061,1608,331,4000
ASM000139,EVT002,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM004,13.0827,80.2707,HUB001,0.0,800000,459558,57.44,134,4377,109443,76.44,66.08,68.77,56.7,406.71,149.11,31.67,1.61,6.11,3.65,0.0,0.0,0.0,0.0,14725,68.77,10.0,2431.04,1994287,2766047,11894,303543,61.88,High,1841,1497,180,3518
ASM000140,EVT002,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM005,13.0827,80.2707,HUB001,0.0,800000,469127,58.64,172,5492,107524,74.74,71.81,65.88,63.88,272.87,103.31,24.47,2.37,5.27,2.63,0.0,0.0,0.0,0.0,14594,65.88,10.0,2447.8,1346975,2589884,8257,273118,64.78,High,1825,1507,226,3558
ASM000141,EVT002,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM001,13.0827,80.2707,HUB001,0.0,800000,516274,64.53,164,14060,134482,95.38,84.91,59.97,77.86,293.23,135.21,31.16,1.9,7.06,3.53,0.0,0.0,0.0,0.0,21920,59.97,11.56,2895.72,2293186,3151039,44476,349624,79.29,Critical,2740,1791,569,5100
ASM000142,EVT002,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM002,13.0827,80.2707,HUB001,0.0,800000,516274,64.53,186,7749,104461,91.21,71.17,61.93,69.19,306.53,125.75,28.41,1.98,6.42,3.22,0.0,0.0,0.0,0.0,20736,61.93,11.2,2773.86,2818217,2944211,32368,262032,72.66,High,2592,1738,316,4646
ASM000143,EVT002,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM003,13.0827,80.2707,HUB001,0.0,800000,516274,64.53,221,5478,130497,94.0,75.51,72.69,69.73,279.97,139.46,25.78,2.16,6.73,3.13,0.0,0.0,0.0,0.0,21528,72.69,10.0,2824.19,1583646,3998444,9655,441507,72.63,High,2691,1732,225,4648
ASM000144,EVT002,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM004,13.0827,80.2707,HUB001,0.0,800000,516274,64.53,65,15648,130997,92.94,76.7,58.82,79.34,234.45,161.37,31.26,1.95,5.76,3.01,0.0,0.0,0.0,0.0,21226,58.82,10.0,2881.24,2260688,3719064,48722,409711,77.48,Critical,2654,1790,633,5077
ASM000145,EVT002,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM005,13.0827,80.2707,HUB001,0.0,800000,516274,64.53,95,15315,152816,96.97,82.13,61.48,77.66,446.5,155.65,25.93,2.21,7.12,3.57,0.0,0.0,0.0,0.0,22371,61.48,11.29,2908.98,2316665,3087121,49148,393943,79.1,Critical,2797,1764,620,5181
