Record_ID,State,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Scenario_Variant,Data_Type,Real_Anchor,Operational_Data_Status,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Population_Baseline_Est,Population_Affected_Est,Severity_Score,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Infrastructure_Damage_Index,Rainfall_mm,Wind_Speed_kmph,Duration_Days,Accessibility_Score,Medical_Urgency_Score,Food_Stock_Available_packets,Water_Stock_Available_Liters,Medical_Kits_Available,Shelter_Capacity,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Food_Shortage_pct,Water_Shortage_pct,Medical_Shortage_pct,Shelter_Shortage_pct,Priority_Score,Rescue_Cases_Est,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel,Estimated_Distance_to_Hub_km,Estimated_Travel_Time_min,Estimated_Relief_Time_min
TNDR-00052,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+12h,229875,62489,8.6,56,500,3076,16893.2,266.1,90.5,5,23.1,89.3,94267,194191,773,9533,108048,209069,1049,12325,12.8,7.1,26.3,22.7,67.0,1547,211,151,37,399,13.6,24.8,14030.0
TNDR-00053,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+24h,253039,71699,8.6,57,605,3243,19088.5,315.4,147.4,3,28.9,91.3,131667,134592,1169,5903,122188,235199,1018,5767,0.0,42.8,0.0,0.0,65.5,2609,352,183,41,576,34.6,63.0,25509.2
TNDR-00054,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+36h,256999,85364,8.8,76,711,2312,33920.5,244.6,126.7,3,28.6,100.0,137008,225735,752,7601,124255,296138,1136,7973,0.0,23.8,33.8,4.7,69.7,2230,295,237,48,580,42.6,78.4,21625.7
TNDR-00055,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+48h,360070,103541,7.7,93,909,4211,26502.3,268.0,164.4,4,35.4,89.8,149204,160165,1615,18083,131199,284603,1487,17829,0.0,43.7,0.0,0.0,61.4,1987,355,512,88,955,34.1,59.9,24979.0
TNDR-00056,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Gingee,T+72h,282242,75926,8.6,56,622,6941,13313.2,155.1,98.8,3,36.4,100.0,75240,90837,596,9455,66407,135901,1078,9902,0.0,33.2,44.7,4.5,67.4,2662,483,291,61,835,8.3,15.2,22328.1
TNDR-00057,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+0h,242304,98915,8.3,88,805,8200,13931.5,202.4,122.4,3,31.5,91.2,78918,120033,1280,5431,88062,204281,1159,8655,10.4,41.2,0.0,37.3,68.1,2143,314,321,59,694,33.3,59.9,20167.0
TNDR-00058,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+3h,228921,82571,8.0,70,732,1619,24970.8,277.8,132.7,3,18.2,92.0,125329,114583,925,12029,110811,187431,1340,11950,0.0,38.9,31.0,0.0,68.2,2810,423,277,59,759,45.2,80.2,23696.6
TNDR-00059,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+6h,259037,103032,8.4,91,875,3793,39003.0,229.7,162.6,6,33.5,92.7,131269,269818,1654,10984,167850,336807,1755,15199,21.8,19.9,5.8,27.7,67.7,3560,467,430,61,958,20.4,36.8,36180.9
TNDR-00060,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+12h,231504,100724,8.8,95,821,4376,36019.0,374.5,115.4,5,28.8,100.0,167750,256696,1879,8833,158512,354594,1752,12063,0.0,27.6,0.0,26.8,71.0,2590,398,390,72,860,48.3,88.7,27466.3
TNDR-00061,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+24h,356625,184959,10.0,184,1553,28111,58430.5,380.2,159.9,5,19.2,100.0,301721,619003,1810,30824,369023,594939,1765,32368,18.2,0.0,0.0,4.8,76.3,5133,701,560,134,1395,12.3,23.9,46117.3
TNDR-00062,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+36h,238522,97781,8.8,85,819,12402,26038.9,265.9,119.6,2,25.3,100.0,151110,340688,1715,18124,151040,327714,1510,18462,0.0,0.0,0.0,1.8,68.7,2442,317,323,71,711,13.4,24.5,29043.4
TNDR-00063,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+48h,366736,164841,8.2,114,1316,15503,43746.3,275.5,106.3,5,23.7,100.0,185302,338956,2434,16101,209377,356938,2253,21763,11.5,5.0,0.0,26.0,69.8,4933,804,587,96,1487,14.6,26.1,44470.0
TNDR-00064,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Villupuram,Kandachipuram,T+72h,227393,90042,8.4,81,754,8540,39841.8,237.3,136.2,2,40.8,97.4,89869,106968,932,13832,88233,146270,1063,16920,0.0,26.9,12.3,18.3,66.7,2115,290,261,70,621,38.2,69.2,20454.1
TNDR-00065,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+0h,287911,108763,7.8,91,890,12182,34254.8,288.3,120.7,4,20.0,83.6,92192,191428,1128,11035,102755,219853,1763,12900,10.3,12.9,36.0,14.5,65.9,3152,576,284,69,929,24.5,43.2,23750.2
TNDR-00066,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+3h,368884,126323,7.9,112,1074,4721,34765.5,285.4,133.2,5,33.1,100.0,119331,203810,1825,15439,170078,308327,1913,15687,29.8,33.9,4.6,1.6,66.7,3462,454,404,77,935,41.0,72.5,29672.1
TNDR-00067,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+6h,293911,113824,8.9,122,985,12210,43502.8,354.6,134.4,4,19.6,93.4,186888,233448,782,11730,176899,296125,1150,18159,0.0,21.2,32.0,35.4,72.1,3392,588,372,67,1027,47.4,87.2,28205.1
TNDR-00068,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+12h,275858,124407,8.8,104,1047,7584,25483.9,237.1,96.5,4,24.0,98.6,152295,260694,1305,9685,193896,381232,2031,11925,21.5,31.6,35.7,18.8,74.3,2445,433,367,100,900,39.6,72.8,26065.9
TNDR-00069,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+24h,270565,110657,9.0,92,933,4637,32606.9,202.7,93.9,6,32.7,100.0,160862,434658,1731,12526,186881,406994,1860,12753,13.9,0.0,6.9,1.8,69.0,3228,541,375,61,977,13.0,24.0,27185.3
TNDR-00070,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+36h,365789,145310,8.1,112,1256,8658,14588.3,386.8,125.6,4,34.4,88.3,260174,424813,1543,18870,243743,373778,2294,20830,0.0,0.0,32.7,9.4,64.3,2955,385,560,109,1054,18.8,33.5,34449.9
TNDR-00071,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+48h,351463,147243,8.6,143,1248,8840,40741.7,303.8,110.5,4,11.7,97.9,132794,427432,1008,12735,178877,376064,1384,18645,25.8,0.0,27.2,31.7,74.0,4322,665,450,101,1216,37.3,67.7,46215.1
TNDR-00072,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Pudukkottai,T+72h,254867,90624,8.1,74,798,5507,20498.8,129.2,127.5,3,17.2,100.0,106105,102138,998,10686,93456,166855,1108,10661,0.0,38.8,9.9,0.0,69.4,3471,497,285,56,838,39.0,69.5,29112.8
TNDR-00073,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+0h,276706,110267,7.7,81,905,6617,13350.2,214.9,98.9,5,28.3,95.8,67924,223605,778,23401,99291,208966,1354,20920,31.6,0.0,42.5,0.0,67.0,2656,455,294,84,833,45.9,80.3,24647.3
TNDR-00074,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+3h,264743,103992,8.3,98,874,6099,35923.0,293.2,116.5,5,21.2,99.9,90412,191455,1253,14551,140787,226979,1728,18640,35.8,15.7,27.5,21.9,72.3,2883,429,353,74,856,51.2,92.1,30810.4
TNDR-00075,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+6h,263932,109949,8.8,108,930,14834,21264.7,321.2,120.7,5,22.9,100.0,113526,208564,969,7546,161284,269524,1652,11505,29.6,22.6,41.3,34.4,75.1,3167,589,265,84,938,35.4,65.0,32927.2
TNDR-00076,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+12h,241376,102088,8.3,97,912,8576,23698.2,410.8,127.7,5,33.2,88.9,96075,191049,1170,9222,164714,339321,1439,8738,41.7,43.7,18.7,0.0,68.3,3361,523,383,66,972,36.6,65.7,30601.3
TNDR-00077,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+24h,241337,96232,8.4,85,808,3685,37243.3,329.4,139.8,6,19.9,99.8,173154,211359,1001,7119,155778,354648,1340,10991,0.0,40.4,25.3,35.2,73.0,1859,250,331,56,637,43.9,79.4,19452.1
TNDR-00078,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+36h,258302,104228,8.1,77,927,12592,20244.9,280.3,133.0,6,12.1,99.6,97289,213127,1059,6726,174052,297338,1551,10823,44.1,28.3,31.7,37.9,75.3,2803,361,390,63,814,40.5,72.2,30456.5
TNDR-00079,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+48h,328296,141281,8.5,119,1198,3322,16084.5,247.4,136.3,5,19.8,89.4,144511,280119,1560,24900,178544,347884,2002,24890,19.1,19.5,22.1,0.0,69.7,4143,722,459,76,1257,17.1,31.1,30145.7
TNDR-00080,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Aranthangi,T+72h,306802,91250,8.3,74,744,4341,13915.1,170.2,138.9,6,33.3,100.0,95462,94338,1083,10210,96029,146974,1451,14495,0.6,35.8,25.4,29.6,67.9,2300,456,381,52,889,27.6,49.5,20476.6
TNDR-00081,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+0h,355664,158351,8.5,129,1359,13676,65871.9,201.2,109.0,7,26.8,100.0,185380,331367,1481,19715,173770,329752,2041,17577,0.0,0.0,27.4,0.0,69.4,3253,601,595,95,1291,49.5,89.6,38414.5
TNDR-00082,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+3h,359406,173050,8.3,130,1508,21322,59830.4,274.9,145.2,5,16.7,96.4,181033,417740,2003,11028,229392,388723,2557,18072,21.1,0.0,21.7,39.0,73.0,3467,497,531,102,1130,39.7,71.4,42437.1
TNDR-00083,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+6h,319003,138847,7.7,96,1184,7910,43909.5,322.9,113.0,6,21.9,85.3,200907,323326,925,13611,190713,389907,1383,22297,0.0,17.1,33.1,39.0,67.2,5222,1023,383,94,1500,48.0,84.1,39584.1
TNDR-00084,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+12h,338913,136415,7.9,103,1157,7815,28650.9,356.1,124.7,4,25.2,95.5,216230,305211,1366,22188,202869,415910,1372,20083,0.0,26.6,0.4,0.0,66.2,2974,406,458,78,942,17.8,31.5,31218.5
TNDR-00085,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+24h,364253,160816,8.0,132,1282,16987,63985.8,398.0,143.5,4,25.9,99.8,285001,627847,2079,15703,280504,552030,2140,14243,0.0,0.0,2.9,0.0,66.8,2957,475,523,106,1104,32.5,57.6,43284.4
TNDR-00086,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+36h,229693,102820,8.9,100,871,4972,16270.4,270.3,155.9,5,9.0,100.0,96405,221275,710,12133,158878,316393,958,10613,39.3,30.1,25.9,0.0,76.8,3837,692,294,63,1049,26.0,48.0,30571.9
TNDR-00087,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+48h,352618,152620,8.9,133,1310,12558,28179.5,267.5,117.4,3,21.2,100.0,117201,244265,1161,17895,209169,347807,2012,20477,44.0,29.8,42.3,12.6,76.1,3780,544,499,104,1147,47.2,87.1,39392.6
TNDR-00088,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Alangudi,T+72h,257663,117390,8.0,103,993,10342,50369.2,186.7,177.7,5,31.2,95.6,81558,162574,1308,9760,113558,200253,1252,10824,28.2,18.8,0.0,9.8,67.6,4382,862,421,80,1363,38.8,68.9,29753.6
TNDR-00089,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+0h,315472,103906,8.0,90,851,7435,31702.3,221.2,140.6,6,16.6,89.3,92116,127728,652,7581,110934,223477,1056,9058,17.0,42.8,38.3,16.3,69.4,1930,332,265,72,669,46.9,83.3,21502.7
TNDR-00090,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+3h,336031,101685,8.1,71,864,3948,21651.2,295.9,147.2,2,16.7,99.3,93398,237592,1318,10930,141003,227568,1156,11336,33.8,0.0,0.0,3.6,67.9,3005,484,323,59,866,45.2,80.5,27917.1
TNDR-00091,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+6h,234255,89395,8.8,84,787,5045,38661.7,290.9,138.5,4,24.8,100.0,93117,237797,734,9319,122071,275175,1117,14532,23.7,13.6,34.3,35.9,73.1,2647,444,363,69,876,27.1,49.6,24896.6
TNDR-00092,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+12h,265695,93803,8.0,82,783,9501,26359.4,254.0,126.5,4,21.8,91.4,115414,259383,890,12469,151381,318671,1145,16409,23.8,18.6,22.3,24.0,68.0,2156,299,446,63,808,32.9,58.3,23920.8
TNDR-00093,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+24h,263029,108171,8.8,81,873,2829,40114.3,213.8,132.1,3,33.7,87.3,108208,201073,708,15771,185781,320122,1274,20678,41.8,37.2,44.4,23.7,71.1,2464,448,326,55,829,37.4,68.7,20668.3
TNDR-00094,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+36h,260031,102202,9.2,91,895,5340,14118.5,310.1,127.8,3,20.1,100.0,146210,366024,1712,7926,165447,318649,1585,12885,11.6,0.0,0.0,38.5,72.9,2105,370,307,65,742,39.3,73.6,23870.8
TNDR-00095,Tamil Nadu,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2011-12-30,Cyclone Thane,Cyclone,Pudukkottai,Iluppur,T+48h,225558,72750,8.4,76,614,4490,19256.6,397.2,137.8,6,26.1,94.2,71156,104603,909,5734,101722,166353,937,9217,30.0,37.1,3.0,37.8,69.5,1750,331,187,39,557,19.9,36.0,19165.3
