Assessment_ID,Hours_Since_Disaster,Hub_ID,Resource,Predicted_Demand,Allocated,Unmet,Strategy
ASM000070,36,HUB002,Medical,10867,0.2231278313915755,10866.776872168608,Baseline
ASM000106,36,HUB002,Medical,7672,0.1457530241264762,7671.854246975873,Baseline
ASM000107,36,HUB002,Medical,13964,0.25129103066431535,13963.748708969335,Baseline
ASM000108,36,HUB002,Medical,5465,0.08890125166879154,5464.911098748331,Baseline
ASM000109,36,HUB002,Medical,9848,0.15417995980885013,9847.845820040191,Baseline
ASM000110,36,HUB002,Medical,3138,0.045800981477733635,3137.954199018522,Baseline
ASM000026,36,HUB002,Shelter,17997,4.888092823475639,17992.111907176524,Baseline
ASM000027,36,HUB002,Shelter,51294,13.599165540071965,51280.40083445993,Baseline
ASM000028,36,HUB002,Shelter,15757,3.8932827982397713,15753.106717201761,Baseline
ASM000029,36,HUB002,Shelter,45667,11.047684287671315,45655.952315712326,Baseline
ASM000030,36,HUB002,Shelter,32068,7.287890468716041,32060.712109531283,Baseline
ASM000066,36,HUB002,Shelter,75441,16.41568242563772,75424.58431757436,Baseline
ASM000067,36,HUB002,Shelter,86244,16.888386007466035,86227.11161399253,Baseline
ASM000068,36,HUB002,Shelter,41601,7.214389458035093,41593.78561054196,Baseline
ASM000069,36,HUB002,Shelter,98365,16.116988290427884,98348.88301170958,Baseline
ASM000070,36,HUB002,Shelter,52322,7.454300889516094,52314.54569911049,Baseline
ASM000106,36,HUB002,Shelter,21228,2.8144430311908093,21225.18555696881,Baseline
ASM000107,36,HUB002,Shelter,59366,7.6492080193113265,59358.35079198069,Baseline
ASM000108,36,HUB002,Shelter,53475,6.347571766811728,53468.65242823319,Baseline
ASM000109,36,HUB002,Shelter,51308,5.658331098080431,51302.34166890192,Baseline
ASM000110,36,HUB002,Shelter,51734,5.317009033302261,51728.6829909667,Baseline
ASM000031,48,HUB002,Food,555604,9.941906324984101,555594.0580936751,Baseline
ASM000032,48,HUB002,Food,759291,12.793712310263212,759278.2062876897,Baseline
ASM000033,48,HUB002,Food,655363,10.161842759833558,655352.8381572402,Baseline
ASM000034,48,HUB002,Food,552543,7.977752712138738,552535.0222472879,Baseline
ASM000035,48,HUB002,Food,650417,8.845831619471658,650408.1541683805,Baseline
ASM000071,48,HUB002,Food,821300,10.406742068842085,821289.5932579312,Baseline
ASM000072,48,HUB002,Food,796501,9.221819291164094,796491.7781807089,Baseline
ASM000073,48,HUB002,Food,764795,8.113887875936266,764786.8861121241,Baseline
ASM000074,48,HUB002,Food,907292,8.852385758869307,907283.1476142411,Baseline
ASM000075,48,HUB002,Food,645943,5.701775580053657,645937.2982244199,Baseline
ASM000111,48,HUB002,Food,437842,3.602620684501047,437838.3973793155,Baseline
ASM000112,48,HUB002,Food,448964,3.524233671999989,448960.475766328,Baseline
ASM000113,48,HUB002,Food,474842,3.551584875690869,474838.4484151243,Baseline
ASM000114,48,HUB002,Food,576273,4.095250795066835,576268.904749205,Baseline
ASM000115,48,HUB002,Food,473009,3.1579348025529326,473005.8420651975,Baseline
ASM000031,48,HUB002,Water,862904,33.619373285162965,862870.3806267148,Baseline
ASM000032,48,HUB002,Water,872129,31.927054604944377,872097.072945395,Baseline
ASM000033,48,HUB002,Water,1034727,35.56775353465599,1034691.4322464654,Baseline
ASM000034,48,HUB002,Water,861822,27.47932446202145,861794.520675538,Baseline
ASM000035,48,HUB002,Water,871605,26.11524946160011,871578.8847505384,Baseline
ASM000071,48,HUB002,Water,1533483,43.144249413791584,1533439.8557505861,Baseline
ASM000072,48,HUB002,Water,1169995,29.38528833568571,1169965.6147116644,Baseline
ASM000073,48,HUB002,Water,1045012,24.097421219281316,1044987.9025787808,Baseline
ASM000074,48,HUB002,Water,1138139,24.325698832074032,1138114.674301168,Baseline
ASM000075,48,HUB002,Water,1145749,22.538033043640745,1145726.4619669563,Baseline
ASM000111,48,HUB002,Water,875568,15.842421134913772,875552.1575788651,Baseline
ASM000112,48,HUB002,Water,955062,16.22200185904508,955045.777998141,Baseline
ASM000113,48,HUB002,Water,570794,9.047160869943076,570784.9528391301,Baseline
ASM000114,48,HUB002,Water,627180,9.543827800230806,627170.4561721998,Baseline
ASM000115,48,HUB002,Water,726410,10.56868937891907,726399.4313106211,Baseline
ASM000031,48,HUB002,Medical,5622,0.07323465847067727,5621.926765341529,Baseline
ASM000032,48,HUB002,Medical,9976,0.1253684483023622,9975.874631551698,Baseline
ASM000033,48,HUB002,Medical,7102,0.08366517060572386,7101.916334829394,Baseline
ASM000034,48,HUB002,Medical,12027,0.13537153520419506,12026.864628464797,Baseline
ASM000035,48,HUB002,Medical,11743,0.12220217442318183,11742.877797825577,Baseline
ASM000071,48,HUB002,Medical,14701,0.14171397843078276,14700.858286021568,Baseline
ASM000072,48,HUB002,Medical,10710,0.09372010644813171,10709.906279893552,Baseline
ASM000073,48,HUB002,Medical,7361,0.06008606465128103,7360.939913935349,Baseline
ASM000074,48,HUB002,Medical,22529,0.17540649776625925,22528.824593502235,Baseline
ASM000075,48,HUB002,Medical,11419,0.07634057152438915,11418.923659428476,Baseline
ASM000111,48,HUB002,Medical,6439,0.03996350859384281,6438.960036491406,Baseline
ASM000112,48,HUB002,Medical,11274,0.06714531681194787,11273.932854683188,Baseline
ASM000113,48,HUB002,Medical,11566,0.06401239410299299,11565.935987605897,Baseline
ASM000114,48,HUB002,Medical,9872,0.050672490872853554,9871.949327509126,Baseline
ASM000115,48,HUB002,Medical,7060,0.033994307204711735,7059.966005692795,Baseline
ASM000031,48,HUB002,Shelter,36778,3.9903042293897206,36774.00969577061,Baseline
ASM000032,48,HUB002,Shelter,25041,2.5666416101409846,25038.43335838986,Baseline
ASM000033,48,HUB002,Shelter,61548,6.071007904946817,61541.928992095054,Baseline
ASM000034,48,HUB002,Shelter,35507,3.1782582151859797,35503.821741784814,Baseline
ASM000035,48,HUB002,Shelter,39734,3.366749155735809,39730.633250844265,Baseline
ASM000071,48,HUB002,Shelter,47285,3.7672076307232114,47281.23279236928,Baseline
ASM000072,48,HUB002,Shelter,51690,3.8253805575881827,51686.17461944241,Baseline
ASM000073,48,HUB002,Shelter,75932,5.182715295875836,75926.81728470413,Baseline
ASM000074,48,HUB002,Shelter,40374,2.44110945022439,40371.55889054978,Baseline
ASM000075,48,HUB002,Shelter,67206,3.8167747790762268,67202.18322522093,Baseline
ASM000111,48,HUB002,Shelter,40437,2.0644545310984954,40434.9355454689,Baseline
ASM000112,48,HUB002,Shelter,38835,1.8621253773450015,38833.137874622655,Baseline
ASM000113,48,HUB002,Shelter,34581,1.5613300369362966,34579.43866996306,Baseline
ASM000114,48,HUB002,Shelter,24696,1.0570495263020645,24694.942950473698,Baseline
ASM000115,48,HUB002,Shelter,45465,1.8737568328307712,45463.12624316717,Baseline
ASM000036,72,HUB002,Food,456324,3.219095993519169,456320.7809040065,Baseline
ASM000037,72,HUB002,Food,465319,3.1076026241321952,465315.8923973759,Baseline
ASM000038,72,HUB002,Food,537552,3.39490043623583,537548.6050995637,Baseline
ASM000039,72,HUB002,Food,429907,2.544609191542689,429904.45539080846,Baseline
ASM000040,72,HUB002,Food,494233,2.778468544179117,494230.2215314558,Baseline
ASM000076,72,HUB002,Food,616969,3.2682500502113796,616965.7317499497,Baseline
ASM000077,72,HUB002,Food,611340,3.005074209587725,611336.9949257905,Baseline
ASM000078,72,HUB002,Food,649619,2.9652352036069165,649616.0347647964,Baseline
ASM000079,72,HUB002,Food,704115,2.970134254699901,704112.0298657453,Baseline
ASM000080,72,HUB002,Food,649563,2.5146891253936805,649560.4853108746,Baseline
ASM000116,72,HUB002,Food,541293,1.93655824986361,541291.0634417501,Baseline
ASM000117,72,HUB002,Food,577440,1.9352742523233837,577438.0647257477,Baseline
ASM000118,72,HUB002,Food,581790,1.8183511199119593,581788.1816488801,Baseline
ASM000119,72,HUB002,Food,599682,1.746914636771871,599680.2530853632,Baseline
ASM000120,72,HUB002,Food,646875,1.7524087488462932,646873.2475912512,Baseline
ASM000036,72,HUB002,Water,790831,11.697995194504582,790819.3020048055,Baseline
ASM000037,72,HUB002,Water,831830,11.575094742801285,831818.4249052572,Baseline
ASM000038,72,HUB002,Water,846711,11.047560191794018,846699.9524398082,Baseline
ASM000039,72,HUB002,Water,726926,8.882713397837497,726917.1172866022,Baseline
ASM000040,72,HUB002,Water,824238,9.523048892398512,824228.4769511076,Baseline
ASM000076,72,HUB002,Water,1042734,11.303204997721588,1042722.6967950023,Baseline
ASM000077,72,HUB002,Water,896974,8.963235566170553,896965.0367644338,Baseline
ASM000078,72,HUB002,Water,1051917,9.804831521508605,1051907.1951684784,Baseline
ASM000079,72,HUB002,Water,1033258,8.871558752224756,1033249.1284412477,Baseline
ASM000080,72,HUB002,Water,1197278,9.483694012216755,1197268.5163059877,Baseline
ASM000116,72,HUB002,Water,840112,6.05737925186603,840105.9426207482,Baseline
ASM000117,72,HUB002,Water,800910,5.411091454378914,800904.5889085457,Baseline
ASM000118,72,HUB002,Water,776778,4.933003116879611,776773.0669968831,Baseline
ASM000119,72,HUB002,Water,773731,4.6275668358846875,773726.3724331642,Baseline
ASM000120,72,HUB002,Water,907275,5.1115802285050185,907269.8884197715,Baseline
ASM000036,72,HUB002,Medical,5960,0.0306677631933155,5959.969332236807,Baseline
ASM000037,72,HUB002,Medical,5063,0.02496296206774105,5062.975037037932,Baseline
ASM000038,72,HUB002,Medical,7707,0.036649539604181575,7706.963350460396,Baseline
ASM000039,72,HUB002,Medical,8565,0.038527655931627956,8564.961472344068,Baseline
ASM000040,72,HUB002,Medical,6040,0.025537130206198008,6039.974462869794,Baseline
ASM000076,72,HUB002,Medical,13397,0.054242616268401954,13396.945757383732,Baseline
ASM000077,72,HUB002,Medical,13032,0.047806065198937354,13031.952193934801,Baseline
ASM000078,72,HUB002,Medical,5877,0.01958808858373923,5876.980411911416,Baseline
ASM000079,72,HUB002,Medical,7843,0.025063097546646138,7842.974936902453,Baseline
ASM000080,72,HUB002,Medical,12736,0.03846001145746429,12735.961539988542,Baseline
ASM000116,72,HUB002,Medical,13419,0.03690220496941805,13418.963097795031,Baseline
ASM000117,72,HUB002,Medical,13873,0.03455949801965354,13872.965440501981,Baseline
ASM000118,72,HUB002,Medical,6879,0.015468838189723617,6878.98453116181,Baseline
ASM000119,72,HUB002,Medical,10063,0.02153676338230716,10062.978463236617,Baseline
ASM000120,72,HUB002,Medical,12101,0.02407029574495284,12100.975929704255,Baseline
ASM000036,72,HUB002,Shelter,18960,0.8945492661066098,18959.105450733892,Baseline
ASM000037,72,HUB002,Shelter,28654,1.30456436989138,28652.69543563011,Baseline
ASM000038,72,HUB002,Shelter,24490,1.0559592341873303,24488.94404076581,Baseline
ASM000039,72,HUB002,Shelter,32001,1.3173876315963164,31999.682612368404,Baseline
ASM000040,72,HUB002,Shelter,21432,0.8301296301158912,21431.169870369886,Baseline
ASM000076,72,HUB002,Shelter,53801,2.0013708178319196,53798.99862918217,Baseline
ASM000077,72,HUB002,Shelter,46231,1.5488286410781789,46229.45117135892,Baseline
ASM000078,72,HUB002,Shelter,54486,1.669476528211268,54484.33052347179,Baseline
ASM000079,72,HUB002,Shelter,36242,0.9986877114330627,36241.001312288565,Baseline
ASM000080,72,HUB002,Shelter,33722,0.8670262755957641,33721.1329737244,Baseline
ASM000116,72,HUB002,Shelter,44654,1.0765702154563226,44652.92342978455,Baseline
ASM000117,72,HUB002,Shelter,32649,0.7222016604814215,32648.277798339517,Baseline
ASM000118,72,HUB002,Shelter,38504,0.8003402800427479,38503.199659719954,Baseline
ASM000119,72,HUB002,Shelter,21100,0.4073831877501943,21099.59261681225,Baseline
ASM000120,72,HUB002,Shelter,54342,1.008294839236252,54340.99170516076,Baseline
ASM000121,0,HUB001,Food,1150061,30040.74483595599,1120020.255164044,Baseline
ASM000122,0,HUB001,Food,908596,22257.054920326707,886338.9450796733,Baseline
ASM000123,0,HUB001,Food,1362704,31740.3891404781,1330963.610859522,Baseline
ASM000124,0,HUB001,Food,1060479,22880.228943676746,1037598.7710563233,Baseline
ASM000125,0,HUB001,Food,1144269,23271.89055729785,1120997.1094427023,Baseline
ASM000161,0,HUB001,Food,969908,18504.87656887868,951403.1234311213,Baseline
ASM000162,0,HUB001,Food,1219968,22054.66973905232,1197913.3302609476,Baseline
ASM000163,0,HUB001,Food,1200276,20266.8214481355,1180009.1785518646,Baseline
ASM000164,0,HUB001,Food,1172000,18504.59203086769,1153495.4079691323,Baseline
ASM000165,0,HUB001,Food,1159805,17151.181114941795,1142653.8188850582,Baseline
ASM000201,0,HUB001,Food,568158,7874.828253935629,560283.1717460643,Baseline
ASM000202,0,HUB001,Food,606411,8146.724853767626,598264.2751462323,Baseline
ASM000203,0,HUB001,Food,600604,7804.051530618792,592799.9484693812,Baseline
ASM000204,0,HUB001,Food,581178,7306.308734522866,573871.6912654771,Baseline
ASM000205,0,HUB001,Food,503667,6132.826792964681,497534.17320703535,Baseline
ASM000241,0,HUB001,Food,870456,10310.226948226666,860145.7730517733,Baseline
ASM000242,0,HUB001,Food,779498,8798.152406722644,770699.8475932773,Baseline
ASM000243,0,HUB001,Food,834678,9023.749176365562,825654.2508236344,Baseline
ASM000244,0,HUB001,Food,927170,9571.138187184462,917598.8618128155,Baseline
ASM000245,0,HUB001,Food,867805,8509.050216509628,859295.9497834904,Baseline
ASM000121,0,HUB001,Water,1517077,103400.54658173322,1413676.4534182667,Baseline
ASM000122,0,HUB001,Water,1378801,88498.26609428016,1290302.7339057198,Baseline
ASM000123,0,HUB001,Water,1760235,106995.37831051236,1653239.6216894877,Baseline
ASM000124,0,HUB001,Water,1700882,96395.436197326,1604486.563802674,Baseline
ASM000125,0,HUB001,Water,1625223,86088.29132168695,1539134.708678313,Baseline
ASM000161,0,HUB001,Water,1432642,71148.58803166174,1361493.4119683383,Baseline
ASM000162,0,HUB001,Water,1379122,64720.63820313152,1314401.3617968685,Baseline
ASM000163,0,HUB001,Water,1841573,81843.57323201312,1759729.426767987,Baseline
ASM000164,0,HUB001,Water,1778360,73442.10701992305,1704917.8929800768,Baseline
ASM000165,0,HUB001,Water,1634453,62887.06231353011,1571565.9376864699,Baseline
ASM000201,0,HUB001,Water,822483,29658.48598322086,792824.5140167791,Baseline
ASM000202,0,HUB001,Water,861210,30073.60182067622,831136.3981793238,Baseline
ASM000203,0,HUB001,Water,815115,27522.114221324457,787592.8857786756,Baseline
ASM000204,0,HUB001,Water,792144,25908.860728900723,766235.1392710992,Baseline
ASM000205,0,HUB001,Water,720889,22860.691412733326,698028.3085872667,Baseline
ASM000241,0,HUB001,Water,1197697,36929.14726261243,1160767.8527373876,Baseline
ASM000242,0,HUB001,Water,1118301,32894.36796124424,1085406.6320387558,Baseline
ASM000243,0,HUB001,Water,1184604,33347.48242856834,1151256.5175714316,Baseline
ASM000244,0,HUB001,Water,1249010,33560.25401218511,1215449.7459878149,Baseline
ASM000245,0,HUB001,Water,1217302,31138.645986120802,1186163.354013879,Baseline
ASM000121,0,HUB001,Medical,6519,256.09790283416794,6262.902097165832,Baseline
ASM000122,0,HUB001,Medical,11973,450.1803010480335,11522.819698951966,Baseline
ASM000123,0,HUB001,Medical,12353,427.87417891675926,11925.12582108324,Baseline
ASM000124,0,HUB001,Medical,6146,195.5761412367,5950.4238587633,Baseline
ASM000125,0,HUB001,Medical,5464,166.84177054669206,5297.158229453308,Baseline
ASM000161,0,HUB001,Medical,10355,304.81857639882173,10050.181423601178,Baseline
ASM000162,0,HUB001,Medical,7106,194.92488950106124,6911.075110498939,Baseline
ASM000163,0,HUB001,Medical,13866,362.5730151753559,13503.426984824644,Baseline
ASM000164,0,HUB001,Medical,13706,325.68858931766135,13380.311410682338,Baseline
ASM000165,0,HUB001,Medical,11061,239.13140279145293,10821.868597208548,Baseline
ASM000201,0,HUB001,Medical,3065,61.440238714951576,3003.5597612850484,Baseline
ASM000202,0,HUB001,Medical,5055,99.28755507600481,4955.7124449239955,Baseline
ASM000203,0,HUB001,Medical,7701,146.22740095839518,7554.772599041605,Baseline
ASM000204,0,HUB001,Medical,5100,91.93195885401505,5008.068041145985,Baseline
ASM000205,0,HUB001,Medical,3659,63.74317346336312,3595.2568265366367,Baseline
ASM000241,0,HUB001,Medical,6441,109.50649004177116,6331.493509958229,Baseline
ASM000242,0,HUB001,Medical,6179,100.59955443652959,6078.40044556347,Baseline
ASM000243,0,HUB001,Medical,5468,85.40412664751837,5382.595873352481,Baseline
ASM000244,0,HUB001,Medical,4729,71.20410536023401,4657.795894639766,Baseline
ASM000245,0,HUB001,Medical,6021,87.8364887987876,5933.163511201213,Baseline
ASM000121,0,HUB001,Shelter,95750,15519.346498102925,80230.65350189708,Baseline
ASM000122,0,HUB001,Shelter,71495,10775.34235392389,60719.65764607611,Baseline
ASM000123,0,HUB001,Shelter,68818,9828.731827330485,58989.268172669515,Baseline
ASM000124,0,HUB001,Shelter,93842,12727.128228035504,81114.87177196449,Baseline
ASM000125,0,HUB001,Shelter,78692,9938.863757364492,68753.1362426355,Baseline
ASM000161,0,HUB001,Shelter,43381,5163.249266213149,38217.75073378685,Baseline
ASM000162,0,HUB001,Shelter,99523,11468.94127026649,88054.05872973352,Baseline
ASM000163,0,HUB001,Shelter,142209,15193.403151308394,127015.59684869161,Baseline
ASM000164,0,HUB001,Shelter,96552,9240.989023811615,87311.01097618838,Baseline
ASM000165,0,HUB001,Shelter,126899,11286.562529287961,115612.43747071204,Baseline
ASM000201,0,HUB001,Shelter,20160,1626.3945861024265,18533.605413897574,Baseline
ASM000202,0,HUB001,Shelter,29497,2344.5119291204087,27152.48807087959,Baseline
ASM000203,0,HUB001,Shelter,19359,1505.4681147008055,17853.531885299195,Baseline
ASM000204,0,HUB001,Shelter,21649,1659.6795083262361,19989.320491673763,Baseline
ASM000205,0,HUB001,Shelter,23025,1737.1775762047691,21287.82242379523,Baseline
ASM000241,0,HUB001,Shelter,81619,6054.092306957719,75564.90769304227,Baseline
ASM000242,0,HUB001,Shelter,46345,3232.1303649784886,43112.86963502151,Baseline
ASM000243,0,HUB001,Shelter,61746,4160.027989552144,57585.972010447855,Baseline
ASM000244,0,HUB001,Shelter,62432,4016.012033707796,58415.9879662922,Baseline
ASM000245,0,HUB001,Shelter,82267,5049.927411758618,77217.07258824138,Baseline
ASM000126,3,HUB001,Food,1810275,15606.185939331719,1794668.8140606682,Baseline
ASM000127,3,HUB001,Food,988682,7753.404669677353,980928.5953303226,Baseline
ASM000128,3,HUB001,Food,1131935,8438.888511568428,1123496.1114884315,Baseline
ASM000129,3,HUB001,Food,1057114,7435.936602760554,1049678.0633972394,Baseline
ASM000130,3,HUB001,Food,1062814,7081.680292033273,1055732.3197079666,Baseline
ASM000166,3,HUB001,Food,960838,6062.670907267474,954775.3290927325,Baseline
ASM000167,3,HUB001,Food,1078288,6477.550141618559,1071810.4498583814,Baseline
ASM000168,3,HUB001,Food,1033839,5876.374142780418,1027962.6258572196,Baseline
ASM000169,3,HUB001,Food,895250,4826.120951418349,890423.8790485817,Baseline
ASM000170,3,HUB001,Food,954028,4913.235047542246,949114.7649524577,Baseline
ASM000206,3,HUB001,Food,791335,3881.3603429533814,787453.6396570466,Baseline
ASM000207,3,HUB001,Food,758937,3575.4664727897393,755361.5335272102,Baseline
ASM000208,3,HUB001,Food,781960,3544.420617683346,778415.5793823167,Baseline
