Assessment_ID,Event_ID,District,Response_Zone,Hours_Since_Disaster,Hub_ID,Priority_Score,Priority_Level,Estimated_Travel_Time_min,Distance_to_Hub_km,Predicted_Food_Demand,Food_Allocated,Food_Unmet,Remaining_Food_Inventory,Predicted_Water_Demand,Water_Allocated,Water_Unmet,Remaining_Water_Inventory,Predicted_Medical_Demand,Medical_Allocated,Medical_Unmet,Remaining_Medical_Inventory,Predicted_Shelter_Demand,Shelter_Allocated,Shelter_Unmet,Remaining_Shelter_Inventory
ASM000112,EVT001,Pudukkottai,Pudukkottai Response Zone,48,HUB002,53.7,Moderate,116.21,47.41,448964,0.0,448964.0,0.0,955062,0.0,955062.0,0.0,11274,0.0,11274.0,0.0,38835,0.0,38835.0,0.0
ASM000113,EVT001,Pudukkottai,Pudukkottai Response Zone,48,HUB002,59.03,Moderate,118.95,47.41,474842,0.0,474842.0,0.0,570794,0.0,570794.0,0.0,11566,0.0,11566.0,0.0,34581,0.0,34581.0,0.0
ASM000114,EVT001,Pudukkottai,Pudukkottai Response Zone,48,HUB002,52.99,Moderate,107.04,47.41,576273,0.0,576273.0,0.0,627180,0.0,627180.0,0.0,9872,0.0,9872.0,0.0,24696,0.0,24696.0,0.0
ASM000115,EVT001,Pudukkottai,Pudukkottai Response Zone,48,HUB002,58.04,Moderate,113.46,47.41,473009,0.0,473009.0,0.0,726410,0.0,726410.0,0.0,7060,0.0,7060.0,0.0,45465,0.0,45465.0,0.0
ASM000116,EVT001,Pudukkottai,Pudukkottai Response Zone,72,HUB002,59.61,Moderate,106.83,47.41,541293,0.0,541293.0,0.0,840112,0.0,840112.0,0.0,13419,0.0,13419.0,0.0,44654,0.0,44654.0,0.0
ASM000117,EVT001,Pudukkottai,Pudukkottai Response Zone,72,HUB002,62.12,High,113.47,47.41,577440,0.0,577440.0,0.0,800910,0.0,800910.0,0.0,13873,0.0,13873.0,0.0,32649,0.0,32649.0,0.0
ASM000118,EVT001,Pudukkottai,Pudukkottai Response Zone,72,HUB002,57.67,Moderate,114.17,47.41,581790,0.0,581790.0,0.0,776778,0.0,776778.0,0.0,6879,0.0,6879.0,0.0,38504,0.0,38504.0,0.0
ASM000119,EVT001,Pudukkottai,Pudukkottai Response Zone,72,HUB002,56.18,Moderate,104.87,47.41,599682,0.0,599682.0,0.0,773731,0.0,773731.0,0.0,10063,0.0,10063.0,0.0,21100,0.0,21100.0,0.0
ASM000120,EVT001,Pudukkottai,Pudukkottai Response Zone,72,HUB002,63.45,High,116.16,47.41,646875,0.0,646875.0,0.0,907275,0.0,907275.0,0.0,12101,0.0,12101.0,0.0,54342,0.0,54342.0,0.0
ASM000121,EVT002,Chennai,Chennai Response Zone,0,HUB001,43.11,Low,10.0,0.0,1150061,0.0,1150061.0,284483.0,1517077,0.0,1517077.0,1045021.0,6519,0.0,6519.0,3517.0,95750,0.0,95750.0,130357.0
ASM000122,EVT002,Chennai,Chennai Response Zone,0,HUB001,46.06,Moderate,10.0,0.0,908596,0.0,908596.0,284483.0,1378801,0.0,1378801.0,1045021.0,11973,0.0,11973.0,3517.0,71495,0.0,71495.0,130357.0
ASM000123,EVT002,Chennai,Chennai Response Zone,0,HUB001,45.69,Moderate,10.0,0.0,1362704,0.0,1362704.0,284483.0,1760235,0.0,1760235.0,1045021.0,12353,0.0,12353.0,3517.0,68818,0.0,68818.0,130357.0
ASM000124,EVT002,Chennai,Chennai Response Zone,0,HUB001,40.44,Low,10.0,0.0,1060479,0.0,1060479.0,284483.0,1700882,0.0,1700882.0,1045021.0,6146,0.0,6146.0,3517.0,93842,0.0,93842.0,130357.0
ASM000125,EVT002,Chennai,Chennai Response Zone,0,HUB001,40.53,Low,11.1,0.0,1144269,0.0,1144269.0,284483.0,1625223,0.0,1625223.0,1045021.0,5464,0.0,5464.0,3517.0,78692,0.0,78692.0,130357.0
ASM000126,EVT002,Chennai,Chennai Response Zone,3,HUB001,46.24,Moderate,10.99,0.0,1810275,0.0,1810275.0,284483.0,1820858,0.0,1820858.0,1045021.0,9618,0.0,9618.0,3517.0,86631,0.0,86631.0,130357.0
ASM000127,EVT002,Chennai,Chennai Response Zone,3,HUB001,43.51,Low,10.0,0.0,988682,0.0,988682.0,284483.0,1346683,0.0,1346683.0,1045021.0,12348,0.0,12348.0,3517.0,40276,0.0,40276.0,130357.0
ASM000128,EVT002,Chennai,Chennai Response Zone,3,HUB001,48.7,Moderate,10.0,0.0,1131935,0.0,1131935.0,284483.0,1875848,0.0,1875848.0,1045021.0,12780,0.0,12780.0,3517.0,115136,0.0,115136.0,130357.0
ASM000129,EVT002,Chennai,Chennai Response Zone,3,HUB001,47.58,Moderate,10.0,0.0,1057114,0.0,1057114.0,284483.0,1442945,0.0,1442945.0,1045021.0,9640,0.0,9640.0,3517.0,76735,0.0,76735.0,130357.0
ASM000130,EVT002,Chennai,Chennai Response Zone,3,HUB001,41.15,Low,10.0,0.0,1062814,0.0,1062814.0,284483.0,1575839,0.0,1575839.0,1045021.0,10078,0.0,10078.0,3517.0,87499,0.0,87499.0,130357.0
ASM000131,EVT002,Chennai,Chennai Response Zone,6,HUB001,48.8,Moderate,10.0,0.0,1015930,0.0,1015930.0,284483.0,2017066,0.0,2017066.0,1045021.0,12713,0.0,12713.0,3517.0,104463,0.0,104463.0,130357.0
ASM000132,EVT002,Chennai,Chennai Response Zone,6,HUB001,45.89,Moderate,10.0,0.0,1207898,0.0,1207898.0,284483.0,1689925,0.0,1689925.0,1045021.0,10114,0.0,10114.0,3517.0,78164,0.0,78164.0,130357.0
ASM000133,EVT002,Chennai,Chennai Response Zone,6,HUB001,45.8,Moderate,10.0,0.0,907840,0.0,907840.0,284483.0,1178839,0.0,1178839.0,1045021.0,11626,0.0,11626.0,3517.0,71081,0.0,71081.0,130357.0
ASM000134,EVT002,Chennai,Chennai Response Zone,6,HUB001,44.68,Low,10.0,0.0,1181378,0.0,1181378.0,284483.0,1450489,0.0,1450489.0,1045021.0,8050,0.0,8050.0,3517.0,53548,0.0,53548.0,130357.0
ASM000135,EVT002,Chennai,Chennai Response Zone,6,HUB001,49.71,Moderate,10.47,0.0,1042807,0.0,1042807.0,284483.0,2019056,0.0,2019056.0,1045021.0,13455,0.0,13455.0,3517.0,140889,0.0,140889.0,130357.0
ASM000136,EVT002,Chennai,Chennai Response Zone,12,HUB001,59.91,Moderate,11.1,0.0,1952694,0.0,1952694.0,284483.0,2425323,0.0,2425323.0,1045021.0,18598,0.0,18598.0,3517.0,160490,0.0,160490.0,130357.0
ASM000137,EVT002,Chennai,Chennai Response Zone,12,HUB001,61.38,High,10.0,0.0,1661747,0.0,1661747.0,284483.0,2464426,0.0,2464426.0,1045021.0,12674,0.0,12674.0,3517.0,208357,0.0,208357.0,130357.0
ASM000138,EVT002,Chennai,Chennai Response Zone,12,HUB001,70.2,High,10.0,0.0,1813225,0.0,1813225.0,284483.0,2914658,0.0,2914658.0,1045021.0,19843,0.0,19843.0,3517.0,322973,0.0,322973.0,130357.0
ASM000139,EVT002,Chennai,Chennai Response Zone,12,HUB001,61.88,High,10.0,0.0,1906944,0.0,1906944.0,284483.0,2841764,0.0,2841764.0,1045021.0,12154,0.0,12154.0,3517.0,290095,0.0,290095.0,130357.0
ASM000140,EVT002,Chennai,Chennai Response Zone,12,HUB001,64.78,High,10.0,0.0,1617944,0.0,1617944.0,284483.0,2688033,0.0,2688033.0,1045021.0,11569,0.0,11569.0,3517.0,256291,0.0,256291.0,130357.0
ASM000141,EVT002,Chennai,Chennai Response Zone,24,HUB001,79.29,Critical,11.56,0.0,2263194,0.0,2263194.0,0.0,3196081,0.0,3196081.0,0.0,41869,0.0,41869.0,3517.0,362007,0.0,362007.0,0.0
ASM000142,EVT002,Chennai,Chennai Response Zone,24,HUB001,72.66,High,11.2,0.0,2518214,0.0,2518214.0,0.0,2993505,0.0,2993505.0,0.0,28064,0.0,28064.0,3517.0,264180,0.0,264180.0,0.0
ASM000143,EVT002,Chennai,Chennai Response Zone,24,HUB001,72.63,High,10.0,0.0,1919316,0.0,1919316.0,0.0,3641449,0.0,3641449.0,0.0,13887,0.0,13887.0,3517.0,399787,0.0,399787.0,0.0
ASM000144,EVT002,Chennai,Chennai Response Zone,24,HUB001,77.48,Critical,10.0,0.0,2231861,284483.0,1748944.0,0.0,3437925,1045021.0,1663975.0,0.0,51790,0.0,51790.0,3517.0,396562,130357.0,175278.0,0.0
ASM000144,EVT002,Chennai,Chennai Response Zone,24,HUB002,77.48,Critical,10.0,0.0,2231861,198434.0,1748944.0,0.0,3437925,728929.0,1663975.0,0.0,51790,0.0,51790.0,2453.0,396562,90927.0,175278.0,0.0
ASM000145,EVT002,Chennai,Chennai Response Zone,24,HUB001,79.1,Critical,11.29,0.0,2492388,0.0,2492388.0,0.0,3109655,0.0,3109655.0,0.0,51749,0.0,51749.0,3517.0,391132,0.0,391132.0,0.0
ASM000146,EVT002,Chennai,Chennai Response Zone,36,HUB001,65.65,High,10.0,0.0,2103441,0.0,2103441.0,0.0,3286108,0.0,3286108.0,0.0,31692,0.0,31692.0,0.0,287809,0.0,287809.0,0.0
ASM000147,EVT002,Chennai,Chennai Response Zone,36,HUB001,65.28,High,10.0,0.0,1787703,0.0,1787703.0,0.0,2720018,0.0,2720018.0,0.0,10996,0.0,10996.0,0.0,145485,0.0,145485.0,0.0
ASM000148,EVT002,Chennai,Chennai Response Zone,36,HUB001,59.45,Moderate,10.0,0.0,1542933,0.0,1542933.0,0.0,2221657,0.0,2221657.0,0.0,10040,0.0,10040.0,0.0,99828,0.0,99828.0,0.0
ASM000149,EVT002,Chennai,Chennai Response Zone,36,HUB001,63.42,High,10.0,0.0,1746433,0.0,1746433.0,0.0,2302361,0.0,2302361.0,0.0,11366,0.0,11366.0,0.0,150557,0.0,150557.0,0.0
ASM000150,EVT002,Chennai,Chennai Response Zone,36,HUB001,65.42,High,10.0,0.0,1964030,0.0,1964030.0,0.0,2518338,0.0,2518338.0,0.0,15029,0.0,15029.0,0.0,218244,0.0,218244.0,0.0
ASM000151,EVT002,Chennai,Chennai Response Zone,48,HUB001,61.98,High,10.0,0.0,1957324,0.0,1957324.0,0.0,2643726,0.0,2643726.0,0.0,25912,0.0,25912.0,0.0,104234,0.0,104234.0,0.0
ASM000152,EVT002,Chennai,Chennai Response Zone,48,HUB001,71.27,High,10.0,0.0,2305857,0.0,2305857.0,0.0,3773970,0.0,3773970.0,0.0,24601,0.0,24601.0,0.0,392391,0.0,392391.0,0.0
ASM000153,EVT002,Chennai,Chennai Response Zone,48,HUB001,64.97,High,10.0,0.0,1958655,0.0,1958655.0,0.0,2692826,0.0,2692826.0,0.0,24845,0.0,24845.0,0.0,162647,0.0,162647.0,0.0
ASM000154,EVT002,Chennai,Chennai Response Zone,48,HUB001,73.0,High,10.0,0.0,2202021,0.0,2202021.0,0.0,3241568,0.0,3241568.0,0.0,45251,0.0,45251.0,0.0,401101,0.0,401101.0,0.0
ASM000155,EVT002,Chennai,Chennai Response Zone,48,HUB001,67.35,High,10.0,0.0,2107245,0.0,2107245.0,0.0,2630264,0.0,2630264.0,0.0,33173,0.0,33173.0,0.0,280889,0.0,280889.0,0.0
ASM000156,EVT002,Chennai,Chennai Response Zone,72,HUB001,62.11,High,10.99,0.0,1684473,0.0,1684473.0,0.0,2429400,0.0,2429400.0,0.0,31348,0.0,31348.0,0.0,150061,0.0,150061.0,0.0
ASM000157,EVT002,Chennai,Chennai Response Zone,72,HUB001,63.77,High,10.0,0.0,2427236,0.0,2427236.0,0.0,2431912,0.0,2431912.0,0.0,26228,0.0,26228.0,0.0,157421,0.0,157421.0,0.0
ASM000158,EVT002,Chennai,Chennai Response Zone,72,HUB001,63.04,High,10.68,0.0,1905250,0.0,1905250.0,0.0,2647422,0.0,2647422.0,0.0,39705,0.0,39705.0,0.0,188784,0.0,188784.0,0.0
ASM000159,EVT002,Chennai,Chennai Response Zone,72,HUB001,61.09,High,10.0,0.0,1577737,0.0,1577737.0,0.0,2489995,0.0,2489995.0,0.0,21358,0.0,21358.0,0.0,218490,0.0,218490.0,0.0
ASM000160,EVT002,Chennai,Chennai Response Zone,72,HUB001,61.12,High,10.0,0.0,1616818,0.0,1616818.0,0.0,2383251,0.0,2383251.0,0.0,34675,0.0,34675.0,0.0,148115,0.0,148115.0,0.0
ASM000161,EVT002,Tiruvallur,Tiruvallur Response Zone,0,HUB001,43.99,Low,93.01,39.76,969908,0.0,969908.0,284483.0,1432642,0.0,1432642.0,1045021.0,10355,0.0,10355.0,3517.0,43381,0.0,43381.0,130357.0
ASM000162,EVT002,Tiruvallur,Tiruvallur Response Zone,0,HUB001,47.36,Moderate,95.49,39.76,1219968,0.0,1219968.0,284483.0,1379122,0.0,1379122.0,1045021.0,7106,0.0,7106.0,3517.0,99523,0.0,99523.0,130357.0
ASM000163,EVT002,Tiruvallur,Tiruvallur Response Zone,0,HUB001,51.69,Moderate,97.17,39.76,1200276,0.0,1200276.0,284483.0,1841573,0.0,1841573.0,1045021.0,13866,0.0,13866.0,3517.0,142209,0.0,142209.0,130357.0
ASM000164,EVT002,Tiruvallur,Tiruvallur Response Zone,0,HUB001,51.56,Moderate,95.86,39.76,1172000,0.0,1172000.0,284483.0,1778360,0.0,1778360.0,1045021.0,13706,0.0,13706.0,3517.0,96552,0.0,96552.0,130357.0
ASM000165,EVT002,Tiruvallur,Tiruvallur Response Zone,0,HUB001,49.51,Moderate,94.27,39.76,1159805,0.0,1159805.0,284483.0,1634453,0.0,1634453.0,1045021.0,11061,0.0,11061.0,3517.0,126899,0.0,126899.0,130357.0
ASM000166,EVT002,Tiruvallur,Tiruvallur Response Zone,3,HUB001,38.85,Low,90.91,39.76,960838,0.0,960838.0,284483.0,1235209,0.0,1235209.0,1045021.0,8925,0.0,8925.0,3517.0,44913,0.0,44913.0,130357.0
ASM000167,EVT002,Tiruvallur,Tiruvallur Response Zone,3,HUB001,42.72,Low,84.65,39.76,1078288,0.0,1078288.0,284483.0,1195730,0.0,1195730.0,1045021.0,10384,0.0,10384.0,3517.0,29651,0.0,29651.0,130357.0
ASM000168,EVT002,Tiruvallur,Tiruvallur Response Zone,3,HUB001,39.24,Low,83.42,39.76,1033839,0.0,1033839.0,284483.0,1183459,0.0,1183459.0,1045021.0,9756,0.0,9756.0,3517.0,27576,0.0,27576.0,130357.0
ASM000169,EVT002,Tiruvallur,Tiruvallur Response Zone,3,HUB001,37.19,Low,87.51,39.76,895250,0.0,895250.0,284483.0,1270301,0.0,1270301.0,1045021.0,7608,0.0,7608.0,3517.0,29961,0.0,29961.0,130357.0
ASM000170,EVT002,Tiruvallur,Tiruvallur Response Zone,3,HUB001,49.04,Moderate,90.95,39.76,954028,0.0,954028.0,284483.0,1236404,0.0,1236404.0,1045021.0,9546,0.0,9546.0,3517.0,73469,0.0,73469.0,130357.0
ASM000171,EVT002,Tiruvallur,Tiruvallur Response Zone,6,HUB001,44.13,Low,88.45,39.76,951757,0.0,951757.0,284483.0,1236278,0.0,1236278.0,1045021.0,12589,0.0,12589.0,3517.0,31818,0.0,31818.0,130357.0
ASM000172,EVT002,Tiruvallur,Tiruvallur Response Zone,6,HUB001,44.71,Low,86.18,39.76,982985,0.0,982985.0,284483.0,1295923,0.0,1295923.0,1045021.0,5760,0.0,5760.0,3517.0,68361,0.0,68361.0,130357.0
ASM000173,EVT002,Tiruvallur,Tiruvallur Response Zone,6,HUB001,49.99,Moderate,94.19,39.76,1021356,0.0,1021356.0,284483.0,1540962,0.0,1540962.0,1045021.0,8222,0.0,8222.0,3517.0,113153,0.0,113153.0,130357.0
ASM000174,EVT002,Tiruvallur,Tiruvallur Response Zone,6,HUB001,44.73,Low,92.22,39.76,1013167,0.0,1013167.0,284483.0,1587044,0.0,1587044.0,1045021.0,6923,0.0,6923.0,3517.0,105410,0.0,105410.0,130357.0
ASM000175,EVT002,Tiruvallur,Tiruvallur Response Zone,6,HUB001,45.7,Moderate,99.64,39.76,1034082,0.0,1034082.0,284483.0,1364888,0.0,1364888.0,1045021.0,7916,0.0,7916.0,3517.0,87386,0.0,87386.0,130357.0
ASM000176,EVT002,Tiruvallur,Tiruvallur Response Zone,12,HUB001,51.19,Moderate,90.51,39.76,1257271,0.0,1257271.0,284483.0,1559551,0.0,1559551.0,1045021.0,10169,0.0,10169.0,3517.0,112620,0.0,112620.0,130357.0
ASM000177,EVT002,Tiruvallur,Tiruvallur Response Zone,12,HUB001,53.03,Moderate,89.49,39.76,1498904,0.0,1498904.0,284483.0,1696343,0.0,1696343.0,1045021.0,9287,0.0,9287.0,3517.0,113216,0.0,113216.0,130357.0
ASM000178,EVT002,Tiruvallur,Tiruvallur Response Zone,12,HUB001,48.23,Moderate,88.72,39.76,1403033,0.0,1403033.0,284483.0,1435818,0.0,1435818.0,1045021.0,12695,0.0,12695.0,3517.0,43563,0.0,43563.0,130357.0
ASM000179,EVT002,Tiruvallur,Tiruvallur Response Zone,12,HUB001,54.94,Moderate,97.54,39.76,1168757,0.0,1168757.0,284483.0,1635211,0.0,1635211.0,1045021.0,10149,0.0,10149.0,3517.0,117615,0.0,117615.0,130357.0
ASM000180,EVT002,Tiruvallur,Tiruvallur Response Zone,12,HUB001,53.98,Moderate,85.82,39.76,1919231,0.0,1919231.0,284483.0,1938492,0.0,1938492.0,1045021.0,13961,0.0,13961.0,3517.0,91419,0.0,91419.0,130357.0
ASM000181,EVT002,Tiruvallur,Tiruvallur Response Zone,24,HUB001,73.92,High,92.98,39.76,2110638,0.0,2110638.0,0.0,2894902,0.0,2894902.0,0.0,19946,0.0,19946.0,3517.0,314173,0.0,314173.0,0.0
ASM000182,EVT002,Tiruvallur,Tiruvallur Response Zone,24,HUB001,77.68,Critical,98.91,39.76,1927328,0.0,1927328.0,0.0,3150074,0.0,3150074.0,0.0,33807,0.0,33807.0,3517.0,297957,0.0,297957.0,0.0
ASM000183,EVT002,Tiruvallur,Tiruvallur Response Zone,24,HUB001,73.28,High,94.23,39.76,1873924,0.0,1873924.0,0.0,2391180,0.0,2391180.0,0.0,17421,0.0,17421.0,3517.0,126610,0.0,126610.0,0.0
ASM000184,EVT002,Tiruvallur,Tiruvallur Response Zone,24,HUB001,75.55,Critical,93.89,39.76,2177750,0.0,2177750.0,0.0,2653236,0.0,2653236.0,0.0,39807,0.0,39807.0,3517.0,135331,0.0,135331.0,0.0
ASM000185,EVT002,Tiruvallur,Tiruvallur Response Zone,24,HUB001,76.95,Critical,101.87,39.76,2028962,0.0,2028962.0,0.0,2897097,0.0,2897097.0,0.0,25121,0.0,25121.0,3517.0,276254,0.0,276254.0,0.0
ASM000186,EVT002,Tiruvallur,Tiruvallur Response Zone,36,HUB001,68.09,High,94.12,39.76,2032255,0.0,2032255.0,0.0,3066209,0.0,3066209.0,0.0,38471,0.0,38471.0,0.0,280266,0.0,280266.0,0.0
ASM000187,EVT002,Tiruvallur,Tiruvallur Response Zone,36,HUB001,66.7,High,90.76,39.76,1942792,0.0,1942792.0,0.0,2605111,0.0,2605111.0,0.0,18205,0.0,18205.0,0.0,205015,0.0,205015.0,0.0
ASM000188,EVT002,Tiruvallur,Tiruvallur Response Zone,36,HUB001,64.93,High,94.39,39.76,1573078,0.0,1573078.0,0.0,2112495,0.0,2112495.0,0.0,21662,0.0,21662.0,0.0,145700,0.0,145700.0,0.0
ASM000189,EVT002,Tiruvallur,Tiruvallur Response Zone,36,HUB001,68.85,High,100.82,39.76,1572234,0.0,1572234.0,0.0,2052188,0.0,2052188.0,0.0,26263,0.0,26263.0,0.0,171481,0.0,171481.0,0.0
ASM000190,EVT002,Tiruvallur,Tiruvallur Response Zone,36,HUB001,64.82,High,83.81,39.76,1551799,0.0,1551799.0,0.0,2369298,0.0,2369298.0,0.0,26182,0.0,26182.0,0.0,110701,0.0,110701.0,0.0
ASM000191,EVT002,Tiruvallur,Tiruvallur Response Zone,48,HUB001,62.53,High,95.38,39.76,1604381,0.0,1604381.0,0.0,2636208,0.0,2636208.0,0.0,23527,0.0,23527.0,0.0,139400,0.0,139400.0,0.0
ASM000192,EVT002,Tiruvallur,Tiruvallur Response Zone,48,HUB001,64.65,High,107.21,39.76,1722818,0.0,1722818.0,0.0,2453134,0.0,2453134.0,0.0,26415,0.0,26415.0,0.0,219438,0.0,219438.0,0.0
ASM000193,EVT002,Tiruvallur,Tiruvallur Response Zone,48,HUB001,65.04,High,98.46,39.76,1595729,0.0,1595729.0,0.0,2536554,0.0,2536554.0,0.0,37746,0.0,37746.0,0.0,216506,0.0,216506.0,0.0
ASM000194,EVT002,Tiruvallur,Tiruvallur Response Zone,48,HUB001,68.56,High,104.07,39.76,1631289,0.0,1631289.0,0.0,2828304,0.0,2828304.0,0.0,33468,0.0,33468.0,0.0,217104,0.0,217104.0,0.0
ASM000195,EVT002,Tiruvallur,Tiruvallur Response Zone,48,HUB001,62.92,High,93.9,39.76,1544131,0.0,1544131.0,0.0,2169334,0.0,2169334.0,0.0,34224,0.0,34224.0,0.0,116205,0.0,116205.0,0.0
ASM000196,EVT002,Tiruvallur,Tiruvallur Response Zone,72,HUB001,60.78,High,95.66,39.76,1578094,0.0,1578094.0,0.0,2473185,0.0,2473185.0,0.0,36789,0.0,36789.0,0.0,145867,0.0,145867.0,0.0
ASM000197,EVT002,Tiruvallur,Tiruvallur Response Zone,72,HUB001,57.26,Moderate,93.82,39.76,1473684,0.0,1473684.0,0.0,1848897,0.0,1848897.0,0.0,30095,0.0,30095.0,0.0,58266,0.0,58266.0,0.0
ASM000198,EVT002,Tiruvallur,Tiruvallur Response Zone,72,HUB001,59.73,Moderate,87.01,39.76,1556831,0.0,1556831.0,0.0,2037752,0.0,2037752.0,0.0,26714,0.0,26714.0,0.0,140514,0.0,140514.0,0.0
ASM000199,EVT002,Tiruvallur,Tiruvallur Response Zone,72,HUB001,58.25,Moderate,98.16,39.76,1433922,0.0,1433922.0,0.0,1769989,0.0,1769989.0,0.0,28713,0.0,28713.0,0.0,102023,0.0,102023.0,0.0
ASM000200,EVT002,Tiruvallur,Tiruvallur Response Zone,72,HUB001,57.34,Moderate,95.67,39.76,1358845,0.0,1358845.0,0.0,2081901,0.0,2081901.0,0.0,13961,0.0,13961.0,0.0,114464,0.0,114464.0,0.0
ASM000201,EVT002,Cuddalore,Cuddalore Response Zone,0,HUB001,37.9,Low,10.15,0.0,568158,0.0,568158.0,284483.0,822483,0.0,822483.0,1045021.0,3065,0.0,3065.0,3517.0,20160,0.0,20160.0,130357.0
ASM000202,EVT002,Cuddalore,Cuddalore Response Zone,0,HUB001,43.87,Low,10.0,0.0,606411,0.0,606411.0,284483.0,861210,0.0,861210.0,1045021.0,5055,0.0,5055.0,3517.0,29497,0.0,29497.0,130357.0
ASM000203,EVT002,Cuddalore,Cuddalore Response Zone,0,HUB001,42.11,Low,10.0,0.0,600604,0.0,600604.0,284483.0,815115,0.0,815115.0,1045021.0,7701,0.0,7701.0,3517.0,19359,0.0,19359.0,130357.0
ASM000204,EVT002,Cuddalore,Cuddalore Response Zone,0,HUB001,39.58,Low,10.0,0.0,581178,0.0,581178.0,284483.0,792144,0.0,792144.0,1045021.0,5100,0.0,5100.0,3517.0,21649,0.0,21649.0,130357.0
ASM000205,EVT002,Cuddalore,Cuddalore Response Zone,0,HUB001,38.36,Low,10.0,0.0,503667,0.0,503667.0,284483.0,720889,0.0,720889.0,1045021.0,3659,0.0,3659.0,3517.0,23025,0.0,23025.0,130357.0
ASM000206,EVT002,Cuddalore,Cuddalore Response Zone,3,HUB001,52.36,Moderate,10.0,0.0,791335,0.0,791335.0,284483.0,1061656,0.0,1061656.0,1045021.0,10028,0.0,10028.0,3517.0,45764,0.0,45764.0,130357.0
ASM000207,EVT002,Cuddalore,Cuddalore Response Zone,3,HUB001,47.59,Moderate,10.0,0.0,758937,0.0,758937.0,284483.0,1054433,0.0,1054433.0,1045021.0,10295,0.0,10295.0,3517.0,46708,0.0,46708.0,130357.0
ASM000208,EVT002,Cuddalore,Cuddalore Response Zone,3,HUB001,50.09,Moderate,10.0,0.0,781960,0.0,781960.0,284483.0,975517,0.0,975517.0,1045021.0,4473,0.0,4473.0,3517.0,55908,0.0,55908.0,130357.0
ASM000209,EVT002,Cuddalore,Cuddalore Response Zone,3,HUB001,55.15,Moderate,10.0,0.0,737814,0.0,737814.0,284483.0,909689,0.0,909689.0,1045021.0,8590,0.0,8590.0,3517.0,80225,0.0,80225.0,130357.0
ASM000210,EVT002,Cuddalore,Cuddalore Response Zone,3,HUB001,58.81,Moderate,10.0,0.0,1342215,0.0,1342215.0,284483.0,1353497,0.0,1353497.0,1045021.0,19977,0.0,19977.0,3517.0,134593,0.0,134593.0,130357.0
ASM000211,EVT002,Cuddalore,Cuddalore Response Zone,6,HUB001,46.29,Moderate,10.0,0.0,774039,0.0,774039.0,284483.0,879096,0.0,879096.0,1045021.0,4427,0.0,4427.0,3517.0,36077,0.0,36077.0,130357.0
ASM000212,EVT002,Cuddalore,Cuddalore Response Zone,6,HUB001,49.53,Moderate,10.0,0.0,952534,0.0,952534.0,284483.0,1080882,0.0,1080882.0,1045021.0,5038,0.0,5038.0,3517.0,41991,0.0,41991.0,130357.0
ASM000213,EVT002,Cuddalore,Cuddalore Response Zone,6,HUB001,53.97,Moderate,11.52,0.0,808619,0.0,808619.0,284483.0,867599,0.0,867599.0,1045021.0,9301,0.0,9301.0,3517.0,46986,0.0,46986.0,130357.0
ASM000214,EVT002,Cuddalore,Cuddalore Response Zone,6,HUB001,54.99,Moderate,10.0,0.0,890317,0.0,890317.0,284483.0,1114055,0.0,1114055.0,1045021.0,11256,0.0,11256.0,3517.0,40123,0.0,40123.0,130357.0
ASM000215,EVT002,Cuddalore,Cuddalore Response Zone,6,HUB001,56.66,Moderate,10.0,0.0,837449,0.0,837449.0,284483.0,1195996,0.0,1195996.0,1045021.0,5703,0.0,5703.0,3517.0,96216,0.0,96216.0,130357.0
ASM000216,EVT002,Cuddalore,Cuddalore Response Zone,12,HUB001,60.1,High,10.0,0.0,889938,0.0,889938.0,284483.0,1248581,0.0,1248581.0,1045021.0,10003,0.0,10003.0,3517.0,104940,0.0,104940.0,130357.0
ASM000217,EVT002,Cuddalore,Cuddalore Response Zone,12,HUB001,55.7,Moderate,10.0,0.0,837279,0.0,837279.0,284483.0,1540949,0.0,1540949.0,1045021.0,12291,0.0,12291.0,3517.0,76436,0.0,76436.0,130357.0
ASM000218,EVT002,Cuddalore,Cuddalore Response Zone,12,HUB001,55.01,Moderate,10.0,0.0,911682,0.0,911682.0,284483.0,1085783,0.0,1085783.0,1045021.0,6150,0.0,6150.0,3517.0,89420,0.0,89420.0,130357.0
ASM000219,EVT002,Cuddalore,Cuddalore Response Zone,12,HUB001,62.0,High,10.0,0.0,902085,0.0,902085.0,284483.0,1338044,0.0,1338044.0,1045021.0,10054,0.0,10054.0,3517.0,62611,0.0,62611.0,130357.0
ASM000220,EVT002,Cuddalore,Cuddalore Response Zone,12,HUB001,56.72,Moderate,10.0,0.0,1000274,0.0,1000274.0,284483.0,1255448,0.0,1255448.0,1045021.0,6017,0.0,6017.0,3517.0,66172,0.0,66172.0,130357.0
ASM000221,EVT002,Cuddalore,Cuddalore Response Zone,24,HUB001,68.9,High,10.0,0.0,1326851,0.0,1326851.0,0.0,1534881,0.0,1534881.0,0.0,15715,0.0,15715.0,3517.0,152075,0.0,152075.0,0.0
ASM000222,EVT002,Cuddalore,Cuddalore Response Zone,24,HUB001,67.85,High,10.0,0.0,1033501,0.0,1033501.0,0.0,1584756,0.0,1584756.0,0.0,16752,0.0,16752.0,3517.0,131459,0.0,131459.0,0.0
